,coin,exchange,unix_timestamp,close,bid_amount_btc_total,ask_amount_btc_total
0,PPC,Bittrex,1527897600,0.00025529999999999997,2.6085549593183277,1.8790391667729738
0,ERC,Bittrex,1527897600,5.7700000000000007e-05,1.1023591864558944,0.3056270497747986
0,AEON,Bittrex,1527897600,0.0002161,4.100143292496878,4.737802893199235
0,ETH,Binance,1527897600,0.07703,32.76862274600001,31.05056874000001
0,ETH,Bittrex,1527897600,0.07702,33.44768193141838,49.84972953136287
0,ETH,Kucoin,1527897600,0.07721,0.226825879647728,0.24771404437118996
0,TX,Bittrex,1527897600,0.00011630000000000001,9.344398839602306,4.902491355467854
0,BCY,Bittrex,1527897600,3.34e-05,1.1938203407564045,1.5169324346986444
0,EXP,Bittrex,1527897600,0.00018999999999999998,3.8243585003052525,2.746662725118966
0,OMNI,Bittrex,1527897600,0.0032990000000000003,2.810075771148162,1.3517107407901767
0,AMP,Bittrex,1527897600,2.35e-05,7.613071169334311,5.3273944685372125
0,AUR,Bittrex,1527897600,8.13e-05,3.6191437080321625,0.23381715945323345
0,BNT,Binance,1527897600,0.000542,4.842732929999998,7.554319320000002
0,BNT,Bittrex,1527897600,0.0005379,3.76443181376074,5.2212645583529245
0,RVR,Bittrex,1527897600,8.68e-06,4.189388869573759,10.814904815278101
0,EMC,Bittrex,1527897600,0.0003008,3.2839313337567453,2.890291765371705
0,FCT,Bittrex,1527897600,0.0021149999999999997,9.559831070483675,6.236282201682623
0,EGC,Bittrex,1527897600,2.15e-05,1.664557422488619,0.6126968718200566
0,SLS,Bittrex,1527897600,0.005367,12.548091855367808,8.43227688238534
0,GRS,Binance,1527897600,0.00012869999999999998,7.3918595,6.8393315900000005
0,GRS,Bittrex,1527897600,0.000129,7.961053795915316,7.082487839373101
0,RADS,Bittrex,1527897600,0.0005135,2.7809471495124893,1.9744402403267876
0,DCR,Bittrex,1527897600,0.01323,26.86138294949598,38.018125770310775
0,BSD,Bittrex,1524614400,0.0,0.0,0.0
0,XVG,Binance,1527897600,5.13e-06,69.15495274999999,158.74327397999994
0,XVG,Bittrex,1527897600,5.13e-06,54.63970756265565,142.60473938384686
0,MEME,Bittrex,1527897600,2.05e-05,4.561879842511716,3.7488206512449844
0,GAME,Bittrex,1527897600,0.00017350000000000002,0.0,0.0
0,STEEM,Binance,1527897600,0.0003214,13.043613927999992,8.289746060000002
0,STEEM,Bittrex,1527897600,0.00032010000000000003,9.095766858605854,11.01183594271995
0,2GIVE,Bittrex,1527897600,1e-06,4.201767665724928,4.255927528319699
0,LSK,Binance,1527897600,0.001196,14.369594859000003,9.825424962
0,LSK,Bittrex,1527897600,0.001194,21.620384738248017,10.651915611786006
0,BRK,Bittrex,1527897600,1.9399999999999997e-05,1.2593966189442547,0.9970057123157744
0,WAVES,Binance,1527897600,0.0005482,17.928372522000004,6.775849249999998
0,WAVES,Bittrex,1527897600,0.0005466000000000001,13.101880236652878,4.87436671629829
0,LBC,Bittrex,1527897600,2.42e-05,6.1981817882466075,5.249647387579699
0,SBD,Bittrex,1524614400,0.0,0.0,0.0
0,BRX,Bittrex,1527897600,9.84e-05,0.35747855425701563,0.6153592711630819
0,ETC,Binance,1527897600,0.0020510000000000003,45.228175249999985,23.831157810000008
0,ETC,Bittrex,1527897600,0.002048,30.791577392272597,20.377881383178558
0,ETC,Kucoin,1527897600,0.00206,0.61755681085452,0.45023438048072
0,STRAT,Binance,1527897600,0.0005857,15.585027990999995,9.519433089
0,STRAT,Bittrex,1527897600,0.0005877,23.684982107319772,14.82900570805794
0,COVAL,Bittrex,1527897600,7.8e-07,3.650795710842848,3.283648847171566
0,GLD,Bittrex,1527897600,2e-05,2.666962988421219,0.988109543830958
0,SYNX,Bittrex,1527897600,3.85e-05,11.39358869645329,4.21899846633125
0,UNB,Bittrex,1527897600,7.070000000000001e-05,2.2962319876640778,1.736564459119861
0,EBST,Bittrex,1527897600,2.55e-05,9.128392312200154,9.020828679255594
0,VRM,Bittrex,1527897600,0.0002474,0.5840658309793348,0.5253430210190289
0,NXS,Bittrex,1527897600,0.0003162,25.898925502432828,11.796760555952455
0,REP,Bittrex,1527897600,0.00519,20.647023194070847,17.497197748617207
0,REP,IDEX,1527897600,0.06327999999999999,0.0,0.0
0,SHIFT,Bittrex,1527897600,0.0002536,6.858507193002855,10.911583758466794
0,ARDR,Bittrex,1527897600,3.3e-05,12.336402182853181,6.038880994219213
0,XZC,Binance,1527897600,0.003867,16.446759989999997,15.776651109999996
0,XZC,Bittrex,1527897600,0.003889,19.301762297719893,8.79905200097858
0,NEO,Binance,1527897600,0.007390000000000001,36.00605398000001,28.097096780000005
0,NEO,Bittrex,1527897600,0.007356999999999999,44.01276982461027,29.154004576884653
0,NEO,Kucoin,1527897600,0.007402,0.26186447782265,0.22516116090094002
0,ZEC,Binance,1527897600,0.03192,6.242839000999999,8.091529841
0,ZEC,Bittrex,1527897600,0.03196,37.50631418853727,32.455584957354226
0,ZCL,Bittrex,1527897600,0.0018059999999999999,15.39155897170308,4.278328953824509
0,IOP,Bittrex,1527897600,0.0001774,4.7357122078587315,6.733281409868701
0,GOLOS,Bittrex,1527897600,8.14e-06,2.0674562507251344,1.8519020292685733
0,UBQ,Bittrex,1527897600,0.00020069999999999997,25.416279910248758,9.902280944133391
0,GBG,Bittrex,1527897600,7.14e-06,0.9182995713010971,1.0652465205434203
0,KMD,Binance,1527897600,0.00033610000000000004,8.499697677999997,13.389568222000005
0,KMD,Bittrex,1527897600,0.00033319999999999997,12.953514500819105,12.647926505243776
0,PIVX,Binance,1527897600,0.0005177000000000001,5.667709022999997,5.860280318999999
0,PIVX,Bittrex,1527897600,0.0005144,15.606000851163842,5.982015360320053
0,ION,Bittrex,1527897600,0.00018109999999999998,5.284940801071688,10.902021389813285
0,LMC,Bittrex,1527897600,5.84e-06,3.0359736526602457,1.7948050902306254
0,SIB,Bittrex,1527897600,8.96e-05,12.987400960393735,3.016210068339288
0,QWARK,Bittrex,1527897600,9.82e-06,3.2482726125756836,5.818304301903875
0,CRW,Bittrex,1527897600,0.00011779999999999999,4.044203866189309,2.998094726877825
0,SWT,Bittrex,1527897600,0.00013519999999999998,2.6120053034561552,1.811720665876301
0,MLN,Bittrex,1527897600,0.00521,0.5939979132744654,0.3795379132637307
0,SEQ,Bittrex,1527897600,1.55e-05,25.491137117206033,0.7257420866712438
0,ARK,Binance,1527897600,0.0003367,5.517425713000001,11.671659199000008
0,ARK,Bittrex,1527897600,0.0003344,11.4052058371924,11.097860141629535
0,DYN,Bittrex,1527897600,0.0001995,25.837355823906464,3.5756534079262714
0,TKS,Bittrex,1527897600,0.000175,2.454530116764517,0.31713396662271376
0,MUSIC,Bittrex,1527897600,1.43e-06,3.76885005590265,3.599834090915998
0,DTB,Bittrex,1527897600,6.27e-05,1.5558853609319452,3.0275749606028084
0,INCNT,Bittrex,1527897600,4.4200000000000004e-05,6.921199540532418,5.306776241559705
0,GBYTE,Bittrex,1527897600,0.0238,13.422515086720056,37.02475053625316
0,GNT,Binance,1527897600,8.05e-05,8.580161769999998,12.892500259999995
0,GNT,Bittrex,1527897600,8.08e-05,22.94936797197125,30.19290971467239
0,NXC,Bittrex,1527897600,1.6899999999999997e-05,1.648580230802467,1.9673300739300021
0,EDG,Bittrex,1527897600,7e-05,11.09571866357585,9.282227838557064
0,LGD,Bittrex,1527897600,5.660000000000001e-05,6.998421692068552,1.0765187930863425
0,TRST,Bittrex,1527897600,9.61e-06,2.9801158737597273,3.1095111907355086
0,RLC,Binance,1527897600,0.0002189,23.936539283,12.952243456
0,RLC,Bittrex,1527897600,0.0002186,17.313349877404587,10.883960608076713
0,WINGS,Binance,1527897600,5.47e-05,7.0538466999999985,9.205256960000002
0,WINGS,Bittrex,1527897600,5.45e-05,4.415124098428775,6.297338652708985
0,GUP,Bittrex,1527897600,2.8999999999999997e-05,9.392835510745458,6.249983679413805
0,GNO,Bittrex,1527897600,0.009489000000000001,4.410506294982908,3.285584977097575
0,LUN,Binance,1527897600,0.0015970000000000001,4.1053972320000005,3.947618465
0,LUN,Bittrex,1527897600,0.0015949999999999998,9.987104016485976,6.855783119328164
0,HMQ,Bittrex,1527897600,1.7800000000000002e-05,14.439732142706537,4.4488897320644725
0,ANT,Bittrex,1527897600,0.00040899999999999997,5.40510633038736,13.152246687869104
0,SC,Bittrex,1527897600,2.03e-06,69.72908400223419,105.38130214536199
0,BAT,Binance,1527897600,3.81e-05,7.985478330000001,5.212707610000001
0,BAT,Bittrex,1527897600,3.79e-05,14.050247893067167,5.5119725279330325
0,ZEN,Bittrex,1527897600,0.004024,18.525982002885083,11.264470138054678
0,QRL,Bittrex,1527897600,0.000103,3.558573028645621,14.388272459875923
0,PTOY,Bittrex,1527897600,1.65e-05,2.7523947345960225,9.030770181092667
0,CFI,Bittrex,1527897600,8e-06,4.207226923901888,5.61088137992184
0,NMR,Bittrex,1527897600,0.00133,12.967962258360188,11.58745063949238
0,SNT,Binance,1527897600,1.3300000000000001e-05,15.066851450000007,24.322819780000007
0,SNT,Bittrex,1527897600,1.34e-05,7.042867016292704,5.56297448057829
0,SNT,IDEX,1527897600,0.0001619,0.0,0.0
0,SNT,Kucoin,1527897600,1.31e-05,0.11478277117600001,0.08443208649799999
0,DCT,Bittrex,1527897600,6.979999999999999e-05,7.928572388972057,7.813287242105862
0,MCO,Binance,1527897600,0.0008939999999999999,19.355191410000003,24.156197480000003
0,MCO,Bittrex,1527897600,0.0008925000000000001,6.823276462817998,6.397804395724351
0,XEL,Bittrex,1527897600,3.35e-05,8.0655398879117,7.117039406360647
0,ADT,Bittrex,1527897600,4.12e-06,2.711590906012449,2.3311174948964184
0,PAY,Bittrex,1527897600,0.00012150000000000001,7.564812014996822,12.390504550125838
0,PAY,IDEX,1527897600,0.001576,0.0,0.0
0,PAY,Kucoin,1527897600,0.00012130000000000001,0.069208519636,0.06101407077599999
0,ADX,Binance,1527897600,8.25e-05,8.233343450000003,6.109433110000002
0,ADX,Bittrex,1527897600,8.3e-05,7.84474870842809,8.096455401425557
0,STORJ,Binance,1527897600,0.0001097,3.4637522499999993,2.29853931
0,STORJ,Bittrex,1527897600,0.00010920000000000001,11.739198656241683,9.469700790206572
0,BNB,Binance,1527897600,0.001873,20.97300825,12.307311104000002
0,CVC,Bittrex,1527897600,4.2499999999999996e-05,18.872342378391206,6.775881013573971
0,CVC,Kucoin,1527897600,4.3799999999999994e-05,0.20540232557899996,0.13219184380600002
0,OMG,Binance,1527897600,0.001504,34.99526028,48.03737807999998
0,OMG,Bittrex,1527897600,0.001505,22.726526860751715,15.680107372494705
0,OMG,IDEX,1527897600,0.0154,0.0,0.0
0,OMG,Kucoin,1527897600,0.0015,0.523934204568,0.204888408629
0,PART,Bittrex,1527897600,0.0010960000000000002,10.026637692303355,7.801500173397105
0,QTUM,Binance,1527897600,0.00193,18.46464595,24.19014097000001
0,QTUM,Bittrex,1527897600,0.00193,20.579836142087384,31.760666239121807
0,QTUM,Kucoin,1527897600,0.001929,0.622181006345,0.178903780611
0,BCH,Binance,1527897600,0.1333,22.993495377000013,20.368747717000005
0,BCH,Bittrex,1527897600,0.1338,32.0949634372055,81.82598221792337
0,BCH,Kucoin,1527897600,0.1339,1.2142431785355656,0.5592812586237899
0,GAS,Binance,1527897600,0.0027649999999999997,17.73698903,5.95366008
0,GAS,Kucoin,1527897600,0.002745,0.285845619121,0.46048348121699995
0,HSR,Binance,1527897600,0.00108,15.27207636,18.96280311
0,HSR,Kucoin,1527897600,0.00108,0.36190275903200003,0.13871340710199997
0,WTC,Binance,1527897600,0.001474,17.185600929000003,17.617383148000012
0,WTC,Kucoin,1527897600,0.0014960000000000002,0.143155649655,0.100379229189
0,LRC,Binance,1527897600,6.82e-05,7.8699850499999995,7.394474340000002
0,LRC,Bittrex,1527897600,6.809999999999999e-05,5.638150597887335,5.363696330114802
0,YOYOW,Binance,1527897600,1.3500000000000001e-05,10.043375099999995,5.985546680000002
0,BQX,Binance,1527897600,0.0003094,5.721841100000002,4.721000760000001
0,FUN,Binance,1527897600,4.67e-06,27.84408649,54.73338181999999
0,FUN,IDEX,1527897600,5.25e-05,0.0,0.0
0,KNC,Binance,1527897600,0.00020869999999999998,6.490262610000002,10.683641480000004
0,KNC,IDEX,1527897600,0.00238,0.0,0.0
0,KNC,Kucoin,1527897600,0.0002112,0.19402982102599997,0.071548010083
0,LINK,Binance,1527897600,4.68e-05,11.533594399999998,7.4256733200000005
0,LINK,IDEX,1527897600,0.000596,0.0,0.0
0,SNGLS,Binance,1527897600,8.58e-06,8.445350119999997,9.564257849999997
0,SNM,Binance,1527897600,2.6300000000000002e-05,7.34039588,11.72497472
0,SNM,Kucoin,1527897600,2.6600000000000003e-05,0.727376124808,0.016171466664
0,ZRX,Binance,1527897600,0.0001699,5.97879179,6.644436619999997
0,ZRX,Bittrex,1527897600,0.0001689,16.267842984082566,14.311179631317906
0,ADA,Binance,1527897600,2.9100000000000003e-05,90.67963248999996,55.21521611999999
0,ADA,Bittrex,1527897600,2.9100000000000003e-05,32.36185811715272,113.47052609368096
0,EOS,Binance,1527897600,0.0016510000000000001,27.761384033,48.72954815
0,EOS,IDEX,1527638400,0.0222,0.0,0.0
0,EOS,Kucoin,1527897600,0.0016539999999999999,0.378423223538,1.7662787157610003
0,MDA,Binance,1527897600,0.0001047,3.553608610000002,6.536940860000001
0,MTL,Binance,1527897600,0.00038710000000000003,14.686718802,13.998557839000009
0,MTL,IDEX,1527897600,0.00621,0.0,0.0
0,SALT,Binance,1527897600,0.0002723,11.966683718,15.092216422000005
0,SALT,Bittrex,1527897600,0.00027260000000000007,9.561962329039446,5.0712429335018685
0,SUB,Binance,1527897600,5.7799999999999995e-05,6.7597149399999985,7.48162626
0,SUB,Kucoin,1527897600,5.88e-05,0.24228888129999998,0.26015109550000004
0,MANA,Binance,1527897600,1.34e-05,9.414132169999998,5.961376790000001
0,MANA,Bittrex,1527897600,1.3500000000000001e-05,9.134121742533276,7.525974147046088
0,DNT,Binance,1527897600,8.31e-06,12.95806355,17.557170560000003
0,DNT,Bittrex,1527897600,8.3e-06,6.976636545785824,7.118394021693261
0,TIX,Bittrex,1527897600,4.83e-05,3.328584981084223,4.587893239581368
0,AST,Binance,1527897600,3.75e-05,8.742517220000003,6.474446449999999
0,BTG,Binance,1527897600,0.005815,11.953182959999998,22.78187691
0,BTG,Bittrex,1527897600,0.00581,10.836480768249801,11.861326702139591
0,BTG,Kucoin,1527897600,0.00581,0.1381489695472545,0.14463059403934947
0,ENG,Binance,1527897600,0.000258,6.439513500000001,5.530977850000001
0,ENG,Bittrex,1527897600,0.0002598,8.050398307246422,3.9636683398703956
0,ENJ,Binance,1527897600,1.36e-05,12.639812370000001,19.747392009999988
0,ENJ,Kucoin,1527897600,1.36e-05,0.073435162394,0.012958110514
0,EVX,Binance,1527897600,0.0001473,6.91905637,7.222005540000002
0,EVX,Kucoin,1527897600,0.0001447,0.01657402556929,0.046525020215510006
0,ICN,Binance,1527897600,0.0001286,10.240581610000005,5.596862759999999
0,ICN,IDEX,1527897600,0.00158,0.0,0.0
0,MOD,Binance,1527897600,0.00021909999999999999,2.5999666709999993,2.062648248000001
0,MOD,IDEX,1527897600,0.00042110000000000004,0.0,0.0
0,MOD,Kucoin,1527897600,0.00021180000000000003,0.25632090966298,0.15998284539017002
0,MTH,Binance,1527897600,1.09e-05,9.023769219999997,10.790532180000001
0,MTH,Kucoin,1527897600,1.0800000000000002e-05,0.17108837916400002,0.011700756343000001
0,OAX,Binance,1527897600,7.659999999999999e-05,3.5802027600000006,6.409542269999998
0,POWR,Binance,1527897600,4.45e-05,9.283689540000005,8.870580529999996
0,POWR,Bittrex,1527897600,4.44e-05,12.29441473304341,5.007889604059861
0,POWR,Kucoin,1527897600,4.36e-05,0.35834101009287,0.16858379312402003
0,RCN,Binance,1527897600,1.24e-05,11.70365476,21.75084329000001
0,RCN,Bittrex,1527897600,1.23e-05,5.36501440721831,3.2497964282174063
0,REQ,Binance,1527897600,1.91e-05,13.654492030000004,14.514037950000002
0,REQ,IDEX,1527897600,0.0002699,0.0,0.0
0,REQ,Kucoin,1527897600,1.9e-05,0.018518953248,0.142341815636
0,TRX,Binance,1527897600,7.69e-06,639.2193907800004,650.9344261899997
0,TRX,Bittrex,1527897600,7.68e-06,68.86655191920951,73.13978524642602
0,TRX,IDEX,1527897600,0.000102,0.0,0.0
0,VIB,Binance,1527897600,1.75e-05,9.353466389999996,14.223052170000003
0,VIB,Bittrex,1527897600,1.74e-05,11.628604188586838,6.022796077652931
0,MER,Bittrex,1527897600,2.23e-05,5.853979006626326,0.6486319250768651
0,AMB,Binance,1527897600,5.68e-05,10.365343439999995,6.27590005
0,AMB,Kucoin,1527897600,5.6999999999999996e-05,0.12876389695799997,0.12971073732299998
0,ARN,Binance,1527897600,0.00016269999999999997,9.279670590000002,6.733250670000001
0,BCPT,Binance,1527897600,4.2499999999999996e-05,6.200964139999999,4.49091501
0,BCPT,Bittrex,1527897600,4.22e-05,2.604134836443391,1.9922879547337722
0,BCPT,Kucoin,1527897600,4.3200000000000007e-05,0.0776291232025,0.10052435443193
0,DLT,Binance,1527897600,2.58e-05,3.9203353600000024,6.259892640000002
0,NULS,Binance,1527897600,0.0005237999999999999,5.1061485399999995,5.200851470000001
0,NULS,Kucoin,1527897600,0.0005201,0.24466403387411,0.033847180408629995
0,VEN,Binance,1527897600,0.0004593,16.119335079999995,43.78177427
0,VEN,IDEX,1527897600,0.006161,0.0,0.0
0,VEN,Kucoin,1527897600,0.0004587,0.731357919377,1.068270167208
0,QSP,Binance,1527897600,2.23e-05,16.617699549999998,19.576727259999995
0,QSP,IDEX,1527897600,0.0002881,0.0,0.0
0,QSP,Kucoin,1527897600,2.22e-05,0.18006334049349998,0.09356239218715
0,BCD,Binance,1527897600,0.002613,7.881206731999999,4.8359755579999995
0,BCD,Kucoin,1527897600,0.00302,0.1485288858277968,0.040598246504820606
0,CAG,Kucoin,1527897600,2.3100000000000002e-05,0.08047298103751999,0.09970047715467999
0,GVT,Binance,1527897600,0.002282,2.7930360069999995,4.512010874
0,GVT,Kucoin,1527897600,0.002287,0.26820382219749994,0.28355659140052003
0,HST,Kucoin,1527897600,8.23e-05,0.23096332658251,0.05880302508339
0,KCS,Kucoin,1527897600,0.0004158,0.427585529782,0.7405826377059999
0,NEBL,Binance,1527897600,0.001048,6.894739511,2.004602413
0,NEBL,Kucoin,1527897600,0.001051,0.29607277271367005,0.16531312402266998
0,PPT,Binance,1527897600,0.001637,7.724235396000003,7.190679414999997
0,PPT,Kucoin,1527897600,0.001633,0.21677628306961,0.05828398108567
0,PURA,Kucoin,1527897600,1.9399999999999997e-05,0.12480151621336999,0.46910150300648
0,RPX,Binance,1527897600,7.61e-06,33.37531746999999,19.63795702
0,RPX,Kucoin,1527897600,7.65e-06,0.72373756685,0.048327658086
0,STX,Kucoin,1527897600,6.18e-05,0.14060765703400002,0.171486912655
0,UKG,Bittrex,1527897600,1.9600000000000002e-05,5.839169142582313,9.06547209186089
0,UKG,Kucoin,1527897600,1.9399999999999997e-05,0.0805294636116,0.0891495166013
0,XAS,Kucoin,1527897600,0.0001042,1.73747014439209,0.02081178881501
0,BTS,Binance,1527897600,2.8899999999999998e-05,17.732752829999995,14.78517398
0,CDT,Binance,1527897600,5.72e-06,10.694328960000002,23.07590168999999
0,CND,Binance,1527897600,8.49e-06,10.756600890000001,24.558662359999985
0,DGD,Binance,1527897600,0.01785,9.558417292000001,4.957545365999996
0,FUEL,Binance,1527897600,7.75e-06,17.096391989999994,22.287539340000002
0,GXS,Binance,1527897600,0.0004497,18.732902011999993,6.733667504000003
0,LEND,Binance,1527897600,6.22e-06,20.963269300000004,37.25065799999999
0,LEND,Kucoin,1527897600,6.23e-06,0.175587158456,0.074437200198
0,POE,Binance,1527897600,3.73e-06,31.572174999999994,47.58179297000001
0,POE,Kucoin,1527897600,3.7e-06,0.35700125320099996,0.040482186430000004
0,TNT,Binance,1527897600,1.04e-05,7.501173380000002,9.280204580000003
0,WABI,Binance,1527897600,9.97e-05,18.758632980000005,3.4977955299999994
0,WABI,IDEX,1527897600,0.001322,0.0,0.0
0,AION,Binance,1527897600,0.0002799,12.971424942999995,12.065353746000003
0,AION,IDEX,1527897600,0.0035,0.0,0.0
0,AION,Kucoin,1527897600,0.0002838,0.44076106097917994,0.11312325510399998
0,BNTY,IDEX,1527897600,9.86e-05,0.0,0.0
0,BNTY,Kucoin,1527897600,6.45e-06,0.064891711226,0.020146447789999997
0,BRD,Binance,1527897600,7.77e-05,7.707751849999996,7.314595769999999
0,DBC,Kucoin,1527897600,1.1599999999999999e-05,0.684808543319,0.556098477422
0,DENT,IDEX,1527897600,1.1599999999999999e-05,0.0,0.0
0,DENT,Kucoin,1527897600,9.5e-07,12.790517393976002,12.56389687594
0,DRGN,IDEX,1527897600,0.00116,0.0,0.0
0,DRGN,Kucoin,1527897600,8.09e-05,0.628685343109,0.405947637315
0,EDO,Binance,1527897600,0.00020329999999999998,9.441244083,11.455019692999993
0,ELF,Binance,1527897600,0.00015,6.395517760000001,11.475768819999997
0,ELF,IDEX,1527897600,0.00158,0.0,0.0
0,ELIX,Kucoin,1527897600,3.82e-05,0.252240992719,0.030624363934000004
0,FLIXX,Kucoin,1527897600,1.51e-05,0.20394522647599997,0.271619682658
