id,bid_amount,bid_amount_btc,bid_price,ask_amount,ask_amount_btc,ask_price,coin,exchange,timestamp
26,3500.0,0.051625,1.475e-05,1819.01945619,0.034197565776372,1.88e-05,XWC,Bittrex,1527917853695
27,17849.38891587,0.2593516209475911,1.453e-05,311.3463894,0.005856425584614001,1.881e-05,XWC,Bittrex,1527917853695
28,4214.73908574,0.06119801152494479,1.452e-05,1358.76060003,0.0256126373105655,1.885e-05,XWC,Bittrex,1527917853695
29,68793.10344828,0.99750000000006,1.45e-05,297.99858147,0.0056232332323389,1.887e-05,XWC,Bittrex,1527917853695
30,1299.79760664,0.018587105774951998,1.43e-05,14241.0993129,0.26887195502755196,1.888e-05,XWC,Bittrex,1527917853695
31,3500.0,0.049875,1.425e-05,27908.8246235,0.527197697137915,1.889e-05,XWC,Bittrex,1527917853695
32,5531.80934351,0.0779431936500559,1.409e-05,11157.87369494,0.210883812834366,1.89e-05,XWC,Bittrex,1527917853695
33,70000.0,0.9807,1.401e-05,5000.0,0.09455,1.891e-05,XWC,Bittrex,1527917853695
34,10000.0,0.13999999999999999,1.4e-05,6600.0,0.12487199999999998,1.892e-05,XWC,Bittrex,1527917853695
35,179.21146953,0.0024999999999434997,1.395e-05,5000.0,0.09465,1.893e-05,XWC,Bittrex,1527917853695
